Stash_Size,Queue_Length,CDF
0,0,0.0
0,0,0.00010001000100010001
0,0,0.00020002000200020003
0,0,0.00030003000300030005
0,0,0.00040004000400040005
0,0,0.0005000500050005
0,0,0.0006000600060006001
0,0,0.0007000700070007
0,0,0.0008000800080008001
0,0,0.0009000900090009
1,0,0.001000100010001
1,0,0.0011001100110011
1,0,0.0012001200120012002
1,0,0.0013001300130013002
1,0,0.0014001400140014
1,0,0.0015001500150015
1,0,0.0016001600160016002
1,0,0.0017001700170017002
1,0,0.0018001800180018
1,0,0.0019001900190019003
1,0,0.002000200020002
1,0,0.0021002100210021
1,0,0.0022002200220022
1,0,0.0023002300230023
1,0,0.0024002400240024004
1,0,0.0025002500250025004
1,0,0.0026002600260026003
1,0,0.0027002700270027003
1,0,0.0028002800280028
1,0,0.0029002900290029
1,0,0.003000300030003
1,0,0.0031003100310031005
1,0,0.0032003200320032004
1,0,0.0033003300330033004
1,0,0.0034003400340034003
1,0,0.0035003500350035003
1,0,0.0036003600360036
1,0,0.0037003700370037006
1,0,0.0038003800380038005
1,0,0.0039003900390039005
1,0,0.004000400040004
1,0,0.004100410041004101
1,0,0.0042004200420042
1,0,0.004300430043004301
1,0,0.0044004400440044
1,0,0.004500450045004501
1,1,0.0046004600460046
1,1,0.0047004700470047005
1,1,0.004800480048004801
1,1,0.0049004900490049
1,1,0.005000500050005001
1,1,0.0051005100510051
1,1,0.005200520052005201
1,1,0.0053005300530053
1,1,0.0054005400540054005
1,1,0.005500550055005501
1,1,0.0056005600560056
1,1,0.005700570057005701
1,1,0.0058005800580058
1,1,0.005900590059005901
1,1,0.006000600060006
1,1,0.006100610061006101
1,1,0.006200620062006201
1,1,0.0063006300630063005
1,1,0.006400640064006401
1,1,0.0065006500650065
1,1,0.006600660066006601
1,1,0.0067006700670067
1,1,0.006800680068006801
1,1,0.006900690069006901
1,1,0.0070007000700070005
1,1,0.007100710071007101
1,1,0.0072007200720072
1,1,0.007300730073007301
1,1,0.007400740074007401
1,1,0.007500750075007501
1,1,0.007600760076007601
1,1,0.007700770077007701
1,1,0.007800780078007801
1,2,0.0079007900790079
1,2,0.008000800080008
1,2,0.008100810081008101
1,2,0.008200820082008202
1,2,0.0083008300830083
1,2,0.0084008400840084
1,2,0.008500850085008501
1,2,0.008600860086008601
1,2,0.0087008700870087
1,2,0.0088008800880088
1,2,0.0089008900890089
1,2,0.009000900090009001
1,2,0.009100910091009102
1,2,0.0092009200920092
1,2,0.0093009300930093
1,2,0.009400940094009401
1,2,0.009500950095009501
1,2,0.009600960096009602
1,2,0.0097009700970097
1,2,0.0098009800980098
1,2,0.009900990099009901
1,2,0.010001000100010001
1,2,0.010101010101010102
1,2,0.0102010201020102
1,2,0.010301030103010301
1,2,0.010401040104010401
1,2,0.010501050105010502
1,2,0.0106010601060106
1,2,0.0107010701070107
1,2,0.010801080108010801
1,2,0.010901090109010901
1,2,0.011001100110011002
1,2,0.0111011101110111
1,3,0.0112011201120112
1,3,0.011301130113011301
1,3,0.011401140114011402
1,3,0.011501150115011502
1,3,0.0116011601160116
1,3,0.011701170117011701
1,3,0.011801180118011801
1,3,0.011901190119011902
1,3,0.012001200120012
1,3,0.0121012101210121
1,3,0.012201220122012201
1,3,0.012301230123012302
1,3,0.012401240124012402
1,3,0.0125012501250125
1,3,0.012601260126012601
1,3,0.012701270127012701
1,3,0.012801280128012802
1,3,0.012901290129012902
1,3,0.013001300130013
1,3,0.013101310131013101
1,3,0.013201320132013201
1,3,0.013301330133013302
1,3,0.0134013401340134
1,3,0.013501350135013501
1,3,0.013601360136013601
1,3,0.013701370137013702
1,3,0.013801380138013802
1,3,0.0139013901390139
1,3,0.014001400140014001
1,3,0.014101410141014101
1,3,0.014201420142014202
1,3,0.014301430143014302
1,3,0.0144014401440144
1,4,0.014501450145014501
1,4,0.014601460146014602
1,4,0.014701470147014702
1,4,0.014801480148014802
1,4,0.014901490149014901
1,4,0.015001500150015001
1,4,0.015101510151015102
1,4,0.015201520152015202
1,4,0.0153015301530153
1,4,0.015401540154015401
1,4,0.015501550155015502
1,4,0.015601560156015602
1,4,0.0157015701570157
1,4,0.0158015801580158
1,4,0.0159015901590159
1,4,0.016001600160016
1,4,0.016101610161016102
1,4,0.016201620162016202
1,4,0.016301630163016303
1,4,0.016401640164016403
1,4,0.0165016501650165
1,4,0.0166016601660166
1,4,0.0167016701670167
1,4,0.0168016801680168
1,4,0.0169016901690169
1,4,0.017001700170017002
1,4,0.017101710171017102
1,4,0.017201720172017203
1,4,0.017301730173017303
1,4,0.0174017401740174
1,4,0.0175017501750175
1,5,0.0176017601760176
1,5,0.0177017701770177
1,5,0.0178017801780178
1,5,0.017901790179017902
1,5,0.018001800180018002
1,5,0.018101810181018103
1,5,0.018201820182018203
1,5,0.018301830183018303
1,5,0.0184018401840184
1,5,0.0185018501850185
1,5,0.0186018601860186
1,5,0.0187018701870187
1,5,0.018801880188018802
1,5,0.018901890189018902
1,5,0.019001900190019003
1,5,0.019101910191019103
1,5,0.019201920192019203
1,5,0.0193019301930193
1,5,0.0194019401940194
1,5,0.0195019501950195
1,5,0.0196019601960196
1,5,0.019701970197019702
1,5,0.019801980198019802
1,5,0.019901990199019903
1,5,0.020002000200020003
1,5,0.020102010201020103
1,5,0.020202020202020204
1,5,0.0203020302030203
1,5,0.0204020402040204
1,5,0.0205020502050205
1,5,0.020602060206020602
1,6,0.020702070207020702
1,6,0.020802080208020803
1,6,0.020902090209020903
1,6,0.021002100210021003
1,6,0.021102110211021104
1,6,0.0212021202120212
1,6,0.0213021302130213
1,6,0.0214021402140214
1,6,0.0215021502150215
1,6,0.021602160216021602
1,6,0.021702170217021702
