Slack_Alpha,CDF
2.666667266263782e-05,0.2727
2.666667266263782e-05,0.2728
2.666667266263782e-05,0.2729
2.666667266263782e-05,0.273
2.666667266263782e-05,0.2731
2.666667266263782e-05,0.2732
2.666667266263782e-05,0.2733
2.666667266263782e-05,0.2734
2.666667266263782e-05,0.2735
2.666667266263782e-05,0.2736
2.666667266263782e-05,0.2737
2.666667266263782e-05,0.2738
2.666667266263782e-05,0.2739
2.666667266263782e-05,0.274
2.666667266263782e-05,0.2741
2.666667266263782e-05,0.2742
2.666667266263782e-05,0.2743
2.666667266263782e-05,0.2744
2.666667266263782e-05,0.2745
2.666667266263782e-05,0.2746
2.666667266263782e-05,0.2747
2.666667266263782e-05,0.2748
2.666667266263782e-05,0.2749
2.666667266263782e-05,0.275
2.666667266263782e-05,0.2751
2.666667266263782e-05,0.2752
2.666667266263782e-05,0.2753
2.666667266263782e-05,0.2754
2.666667266263782e-05,0.2755
2.666667266263782e-05,0.2756
2.666667266263782e-05,0.2757
2.666667266263782e-05,0.2758
2.666667266263782e-05,0.2759
2.666667266263782e-05,0.276
2.666667266263782e-05,0.2761
2.666667266263782e-05,0.2762
2.666667266263782e-05,0.2763
2.666667266263782e-05,0.2764
2.666667266263782e-05,0.2765
2.666667266263782e-05,0.2766
2.666667266263782e-05,0.2767
2.666667266263782e-05,0.2768
2.666667266263782e-05,0.2769
2.666667266263782e-05,0.277
2.666667266263782e-05,0.2771
2.666667266263782e-05,0.2772
2.666667266263782e-05,0.2773
2.666667266263782e-05,0.2774
2.666667266263782e-05,0.2775
2.666667266263782e-05,0.2776
2.666667266263782e-05,0.2777
2.666667266263782e-05,0.2778
2.666667266263782e-05,0.2779
2.666667266263782e-05,0.278
2.666667266263782e-05,0.2781
2.666667266263782e-05,0.2782
2.666667266263782e-05,0.2783
2.666667266263782e-05,0.2784
2.666667266263782e-05,0.2785
2.666667266263782e-05,0.2786
2.666667266263782e-05,0.2787
2.666667266263782e-05,0.2788
2.666667266263782e-05,0.2789
2.666667266263782e-05,0.279
2.666667266263782e-05,0.2791
2.666667266263782e-05,0.2792
2.666667266263782e-05,0.2793
2.666667266263782e-05,0.2794
2.666667266263782e-05,0.2795
2.666667266263782e-05,0.2796
2.666667266263782e-05,0.2797
2.666667266263782e-05,0.2798
2.666667266263782e-05,0.2799
2.666667266263782e-05,0.28
2.666667266263782e-05,0.2801
2.666667266263782e-05,0.2802
2.666667266263782e-05,0.2803
2.666667266263782e-05,0.2804
2.666667266263782e-05,0.2805
2.666667266263782e-05,0.2806
2.666667266263782e-05,0.2807
2.666667266263782e-05,0.2808
2.666667266263782e-05,0.2809
2.666667266263782e-05,0.281
2.666667266263782e-05,0.2811
2.666667266263782e-05,0.2812
2.666667266263782e-05,0.2813
2.666667266263782e-05,0.2814
2.666667266263782e-05,0.2815
2.666667266263782e-05,0.2816
2.666667266263782e-05,0.2817
2.666667266263782e-05,0.2818
2.666667266263782e-05,0.2819
2.666667266263782e-05,0.282
2.666667266263782e-05,0.2821
2.666667266263782e-05,0.2822
2.666667266263782e-05,0.2823
2.666667266263782e-05,0.2824
2.666667266263782e-05,0.2825
2.666667266263782e-05,0.2826
2.666667266263782e-05,0.2827
2.666667266263782e-05,0.2828
2.666667266263782e-05,0.2829
2.666667266263782e-05,0.283
2.666667266263782e-05,0.2831
2.666667266263782e-05,0.2832
2.666667266263782e-05,0.2833
2.666667266263782e-05,0.2834
2.666667266263782e-05,0.2835
2.666667266263782e-05,0.2836
2.666667266263782e-05,0.2837
2.666667266263782e-05,0.2838
2.666667266263782e-05,0.2839
2.666667266263782e-05,0.284
2.666667266263782e-05,0.2841
2.666667266263782e-05,0.2842
2.666667266263782e-05,0.2843
2.666667266263782e-05,0.2844
2.666667266263782e-05,0.2845
2.666667266263782e-05,0.2846
2.666667266263782e-05,0.2847
2.666667266263782e-05,0.2848
2.666667266263782e-05,0.2849
2.666667266263782e-05,0.285
2.666667266263782e-05,0.2851
2.666667266263782e-05,0.2852
2.666667266263782e-05,0.2853
2.666667266263782e-05,0.2854
2.666667266263782e-05,0.2855
2.666667266263782e-05,0.2856
2.666667266263782e-05,0.2857
2.666667266263782e-05,0.2858
2.666667266263782e-05,0.2859
2.666667266263782e-05,0.286
2.666667266263782e-05,0.2861
2.666667266263782e-05,0.2862
2.666667266263782e-05,0.2863
2.666667266263782e-05,0.2864
2.666667266263782e-05,0.2865
2.666667266263782e-05,0.2866
2.666667266263782e-05,0.2867
2.666667266263782e-05,0.2868
2.666667266263782e-05,0.2869
2.666667266263782e-05,0.287
2.666667266263782e-05,0.2871
2.666667266263782e-05,0.2872
2.666667266263782e-05,0.2873
2.666667266263782e-05,0.2874
2.666667266263782e-05,0.2875
2.666667266263782e-05,0.2876
2.666667266263782e-05,0.2877
2.666667266263782e-05,0.2878
2.666667266263782e-05,0.2879
2.666667266263782e-05,0.288
2.666667266263782e-05,0.2881
2.666667266263782e-05,0.2882
2.666667266263782e-05,0.2883
2.666667266263782e-05,0.2884
2.666667266263782e-05,0.2885
2.666667266263782e-05,0.2886
2.666667266263782e-05,0.2887
2.666667266263782e-05,0.2888
2.666667266263782e-05,0.2889
2.666667266263782e-05,0.289
2.666667266263782e-05,0.2891
2.666667266263782e-05,0.2892
2.666667266263782e-05,0.2893
2.666667266263782e-05,0.2894
2.666667266263782e-05,0.2895
2.666667266263782e-05,0.2896
2.666667266263782e-05,0.2897
2.666667266263782e-05,0.2898
2.666667266263782e-05,0.2899
2.666667266263782e-05,0.29
2.666667266263782e-05,0.2901
2.666667266263782e-05,0.2902
2.666667266263782e-05,0.2903
2.666667266263782e-05,0.2904
2.666667266263782e-05,0.2905
2.666667266263782e-05,0.2906
2.666667266263782e-05,0.2907
2.666667266263782e-05,0.2908
2.666667266263782e-05,0.2909
2.666667266263782e-05,0.291
2.666667266263782e-05,0.2911
2.666667266263782e-05,0.2912
2.666667266263782e-05,0.2913
2.666667266263782e-05,0.2914
2.666667266263782e-05,0.2915
2.666667266263782e-05,0.2916
2.666667266263782e-05,0.2917
2.666667266263782e-05,0.2918
2.666667266263782e-05,0.2919
2.666667266263782e-05,0.292
2.666667266263782e-05,0.2921
2.666667266263782e-05,0.2922
2.666667266263782e-05,0.2923
2.666667266263782e-05,0.2924
2.666667266263782e-05,0.2925
2.666667266263782e-05,0.2926
2.666667266263782e-05,0.2927
2.666667266263782e-05,0.2928
2.666667266263782e-05,0.2929
2.666667266263782e-05,0.293
2.666667266263782e-05,0.2931
2.666667266263782e-05,0.2932
2.666667266263782e-05,0.2933
2.666667266263782e-05,0.2934
2.666667266263782e-05,0.2935
2.666667266263782e-05,0.2936
2.666667266263782e-05,0.2937
2.666667266263782e-05,0.2938
2.666667266263782e-05,0.2939
2.666667266263782e-05,0.294
2.666667266263782e-05,0.2941
2.666667266263782e-05,0.2942
2.666667266263782e-05,0.2943
2.666667266263782e-05,0.2944
2.666667266263782e-05,0.2945
2.666667266263782e-05,0.2946
2.666667266263782e-05,0.2947
2.666667266263782e-05,0.2948
2.666667266263782e-05,0.2949
2.666667266263782e-05,0.295
2.666667266263782e-05,0.2951
2.666667266263782e-05,0.2952
2.666667266263782e-05,0.2953
2.666667266263782e-05,0.2954
2.666667266263782e-05,0.2955
2.666667266263782e-05,0.2956
2.666667266263782e-05,0.2957
2.666667266263782e-05,0.2958
2.666667266263782e-05,0.2959
2.666667266263782e-05,0.296
2.666667266263782e-05,0.2961
2.666667266263782e-05,0.2962
2.666667266263782e-05,0.2963
2.666667266263782e-05,0.2964
2.666667266263782e-05,0.2965
2.666667266263782e-05,0.2966
2.666667266263782e-05,0.2967
2.666667266263782e-05,0.2968
2.666667266263782e-05,0.2969
2.666667266263782e-05,0.297
2.666667266263782e-05,0.2971
2.666667266263782e-05,0.2972
2.666667266263782e-05,0.2973
2.666667266263782e-05,0.2974
2.666667266263782e-05,0.2975
2.666667266263782e-05,0.2976
2.666667266263782e-05,0.2977
2.666667266263782e-05,0.2978
2.666667266263782e-05,0.2979
2.666667266263782e-05,0.298
2.666667266263782e-05,0.2981
2.666667266263782e-05,0.2982
2.666667266263782e-05,0.2983
2.666667266263782e-05,0.2984
2.666667266263782e-05,0.2985
2.666667266263782e-05,0.2986
2.666667266263782e-05,0.2987
2.666667266263782e-05,0.2988
2.666667266263782e-05,0.2989
2.666667266263782e-05,0.299
2.666667266263782e-05,0.2991
2.666667266263782e-05,0.2992
2.666667266263782e-05,0.2993
2.666667266263782e-05,0.2994
2.666667266263782e-05,0.2995
2.666667266263782e-05,0.2996
2.666667266263782e-05,0.2997
2.666667266263782e-05,0.2998
2.666667266263782e-05,0.2999
2.666667266263782e-05,0.3
2.666667266263782e-05,0.3001
2.666667266263782e-05,0.3002
2.666667266263782e-05,0.3003
2.666667266263782e-05,0.3004
2.666667266263782e-05,0.3005
2.666667266263782e-05,0.3006
2.666667266263782e-05,0.3007
2.666667266263782e-05,0.3008
2.666667266263782e-05,0.3009
2.666667266263782e-05,0.301
2.666667266263782e-05,0.3011
2.666667266263782e-05,0.3012
2.666667266263782e-05,0.3013
2.666667266263782e-05,0.3014
2.666667266263782e-05,0.3015
2.666667266263782e-05,0.3016
2.666667266263782e-05,0.3017
2.666667266263782e-05,0.3018
2.666667266263782e-05,0.3019
2.666667266263782e-05,0.302
2.666667266263782e-05,0.3021
2.666667266263782e-05,0.3022
2.666667266263782e-05,0.3023
2.666667266263782e-05,0.3024
2.666667266263782e-05,0.3025
2.666667266263782e-05,0.3026
2.666667266263782e-05,0.3027
2.666667266263782e-05,0.3028
2.666667266263782e-05,0.3029
2.666667266263782e-05,0.303
2.666667266263782e-05,0.3031
2.666667266263782e-05,0.3032
2.666667266263782e-05,0.3033
2.666667266263782e-05,0.3034
2.666667266263782e-05,0.3035
2.666667266263782e-05,0.3036
2.666667266263782e-05,0.3037
2.666667266263782e-05,0.3038
2.666667266263782e-05,0.3039
2.666667266263782e-05,0.304
2.666667266263782e-05,0.3041
2.666667266263782e-05,0.3042
2.666667266263782e-05,0.3043
2.666667266263782e-05,0.3044
2.666667266263782e-05,0.3045
2.666667266263782e-05,0.3046
2.666667266263782e-05,0.3047
2.666667266263782e-05,0.3048
2.666667266263782e-05,0.3049
2.666667266263782e-05,0.305
2.666667266263782e-05,0.3051
2.666667266263782e-05,0.3052
2.666667266263782e-05,0.3053
2.666667266263782e-05,0.3054
2.666667266263782e-05,0.3055
2.666667266263782e-05,0.3056
2.666667266263782e-05,0.3057
2.666667266263782e-05,0.3058
2.666667266263782e-05,0.3059
2.666667266263782e-05,0.306
2.666667266263782e-05,0.3061
2.666667266263782e-05,0.3062
2.666667266263782e-05,0.3063
2.666667266263782e-05,0.3064
2.666667266263782e-05,0.3065
2.666667266263782e-05,0.3066
2.666667266263782e-05,0.3067
2.666667266263782e-05,0.3068
2.666667266263782e-05,0.3069
2.666667266263782e-05,0.307
2.666667266263782e-05,0.3071
2.666667266263782e-05,0.3072
2.666667266263782e-05,0.3073
2.666667266263782e-05,0.3074
2.666667266263782e-05,0.3075
2.666667266263782e-05,0.3076
2.666667266263782e-05,0.3077
2.666667266263782e-05,0.3078
2.666667266263782e-05,0.3079
2.666667266263782e-05,0.308
2.666667266263782e-05,0.3081
2.666667266263782e-05,0.3082
2.666667266263782e-05,0.3083
2.666667266263782e-05,0.3084
2.666667266263782e-05,0.3085
2.666667266263782e-05,0.3086
2.666667266263782e-05,0.3087
2.666667266263782e-05,0.3088
2.666667266263782e-05,0.3089
2.666667266263782e-05,0.309
2.666667266263782e-05,0.3091
2.666667266263782e-05,0.3092
2.666667266263782e-05,0.3093
2.666667266263782e-05,0.3094
2.666667266263782e-05,0.3095
2.666667266263782e-05,0.3096
2.666667266263782e-05,0.3097
2.666667266263782e-05,0.3098
2.666667266263782e-05,0.3099
2.666667266263782e-05,0.31
2.666667266263782e-05,0.3101
2.666667266263782e-05,0.3102
2.666667266263782e-05,0.3103
2.666667266263782e-05,0.3104
2.666667266263782e-05,0.3105
2.666667266263782e-05,0.3106
2.666667266263782e-05,0.3107
2.666667266263782e-05,0.3108
2.666667266263782e-05,0.3109
2.666667266263782e-05,0.311
2.666667266263782e-05,0.3111
2.666667266263782e-05,0.3112
2.666667266263782e-05,0.3113
2.666667266263782e-05,0.3114
2.666667266263782e-05,0.3115
2.666667266263782e-05,0.3116
2.666667266263782e-05,0.3117
2.666667266263782e-05,0.3118
2.666667266263782e-05,0.3119
2.666667266263782e-05,0.312
2.666667266263782e-05,0.3121
2.666667266263782e-05,0.3122
2.666667266263782e-05,0.3123
2.666667266263782e-05,0.3124
2.666667266263782e-05,0.3125
2.666667266263782e-05,0.3126
2.666667266263782e-05,0.3127
2.666667266263782e-05,0.3128
2.666667266263782e-05,0.3129
2.666667266263782e-05,0.313
2.666667266263782e-05,0.3131
2.666667266263782e-05,0.3132
2.666667266263782e-05,0.3133
2.666667266263782e-05,0.3134
2.666667266263782e-05,0.3135
2.666667266263782e-05,0.3136
2.666667266263782e-05,0.3137
2.666667266263782e-05,0.3138
2.666667266263782e-05,0.3139
2.666667266263782e-05,0.314
2.666667266263782e-05,0.3141
2.666667266263782e-05,0.3142
2.666667266263782e-05,0.3143
2.666667266263782e-05,0.3144
2.666667266263782e-05,0.3145
2.666667266263782e-05,0.3146
2.666667266263782e-05,0.3147
2.666667266263782e-05,0.3148
2.666667266263782e-05,0.3149
2.666667266263782e-05,0.315
2.666667266263782e-05,0.3151
2.666667266263782e-05,0.3152
2.666667266263782e-05,0.3153
2.666667266263782e-05,0.3154
2.666667266263782e-05,0.3155
2.666667266263782e-05,0.3156
2.666667266263782e-05,0.3157
2.666667266263782e-05,0.3158
2.666667266263782e-05,0.3159
2.666667266263782e-05,0.316
2.666667266263782e-05,0.3161
2.666667266263782e-05,0.3162
2.666667266263782e-05,0.3163
2.666667266263782e-05,0.3164
2.666667266263782e-05,0.3165
2.666667266263782e-05,0.3166
2.666667266263782e-05,0.3167
2.666667266263782e-05,0.3168
2.666667266263782e-05,0.3169
2.666667266263782e-05,0.317
2.666667266263782e-05,0.3171
2.666667266263782e-05,0.3172
2.666667266263782e-05,0.3173
2.666667266263782e-05,0.3174
2.666667266263782e-05,0.3175
2.666667266263782e-05,0.3176
5.333333016703061e-05,0.3177
5.333333016703061e-05,0.3178
5.333333016703061e-05,0.3179
5.333333016703061e-05,0.318
5.333333016703061e-05,0.3181
5.333333016703061e-05,0.3182
5.333333016703061e-05,0.3183
5.333333016703061e-05,0.3184
5.333333016703061e-05,0.3185
5.333333016703061e-05,0.3186
5.333333016703061e-05,0.3187
5.333333016703061e-05,0.3188
5.333333016703061e-05,0.3189
5.333333016703061e-05,0.319
5.333333016703061e-05,0.3191
5.333333016703061e-05,0.3192
5.333333016703061e-05,0.3193
5.333333016703061e-05,0.3194
5.333333016703061e-05,0.3195
5.333333016703061e-05,0.3196
5.333333016703061e-05,0.3197
5.333333016703061e-05,0.3198
5.333333016703061e-05,0.3199
5.333333016703061e-05,0.32
5.333333016703061e-05,0.3201
5.333333016703061e-05,0.3202
5.333333016703061e-05,0.3203
5.333333016703061e-05,0.3204
5.333333016703061e-05,0.3205
5.333333016703061e-05,0.3206
5.333333016703061e-05,0.3207
5.333333016703061e-05,0.3208
5.333333016703061e-05,0.3209
5.333333016703061e-05,0.321
5.333333016703061e-05,0.3211
5.333333016703061e-05,0.3212
5.333333016703061e-05,0.3213
5.333333016703061e-05,0.3214
5.333333016703061e-05,0.3215
5.333333016703061e-05,0.3216
5.333333016703061e-05,0.3217
5.333333016703061e-05,0.3218
5.333333016703061e-05,0.3219
5.333333016703061e-05,0.322
5.333333016703061e-05,0.3221
5.333333016703061e-05,0.3222
5.333333016703061e-05,0.3223
5.333333016703061e-05,0.3224
5.333333016703061e-05,0.3225
5.333333016703061e-05,0.3226
5.333333016703061e-05,0.3227
5.333333016703061e-05,0.3228
5.333333016703061e-05,0.3229
5.333333016703061e-05,0.323
5.333333016703061e-05,0.3231
5.333333016703061e-05,0.3232
5.333333016703061e-05,0.3233
5.333333016703061e-05,0.3234
5.333333016703061e-05,0.3235
5.333333016703061e-05,0.3236
5.333333016703061e-05,0.3237
5.333333016703061e-05,0.3238
5.333333016703061e-05,0.3239
5.333333016703061e-05,0.324
5.333333016703061e-05,0.3241
5.333333016703061e-05,0.3242
5.333333016703061e-05,0.3243
5.333333016703061e-05,0.3244
5.333333016703061e-05,0.3245
5.333333016703061e-05,0.3246
5.333333016703061e-05,0.3247
5.333333016703061e-05,0.3248
5.333333016703061e-05,0.3249
5.333333016703061e-05,0.325
5.333333016703061e-05,0.3251
5.333333016703061e-05,0.3252
5.333333016703061e-05,0.3253
5.333333016703061e-05,0.3254
5.333333016703061e-05,0.3255
5.333333016703061e-05,0.3256
5.333333016703061e-05,0.3257
5.333333016703061e-05,0.3258
5.333333016703061e-05,0.3259
5.333333016703061e-05,0.326
5.333333016703061e-05,0.3261
5.333333016703061e-05,0.3262
5.333333016703061e-05,0.3263
5.333333016703061e-05,0.3264
5.333333016703061e-05,0.3265
5.333333016703061e-05,0.3266
5.333333016703061e-05,0.3267
5.333333016703061e-05,0.3268
5.333333016703061e-05,0.3269
5.333333016703061e-05,0.327
5.333333016703061e-05,0.3271
5.333333016703061e-05,0.3272
5.333333016703061e-05,0.3273
5.333333016703061e-05,0.3274
5.333333016703061e-05,0.3275
5.333333016703061e-05,0.3276
5.333333016703061e-05,0.3277
5.333333016703061e-05,0.3278
5.333333016703061e-05,0.3279
5.333333016703061e-05,0.328
5.333333016703061e-05,0.3281
5.333333016703061e-05,0.3282
5.333333016703061e-05,0.3283
5.333333016703061e-05,0.3284
5.333333016703061e-05,0.3285
5.333333016703061e-05,0.3286
5.333333016703061e-05,0.3287
5.333333016703061e-05,0.3288
5.333333016703061e-05,0.3289
5.333333016703061e-05,0.329
5.333333016703061e-05,0.3291
5.333333016703061e-05,0.3292
5.333333016703061e-05,0.3293
5.333333016703061e-05,0.3294
5.333333016703061e-05,0.3295
5.333333016703061e-05,0.3296
5.333333016703061e-05,0.3297
5.333333016703061e-05,0.3298
5.333333016703061e-05,0.3299
5.333333016703061e-05,0.33
5.333333016703061e-05,0.3301
5.333333016703061e-05,0.3302
5.333333016703061e-05,0.3303
5.333333016703061e-05,0.3304
5.333333016703061e-05,0.3305
5.333333016703061e-05,0.3306
5.333333016703061e-05,0.3307
5.333333016703061e-05,0.3308
5.333333016703061e-05,0.3309
5.333333016703061e-05,0.331
5.333333016703061e-05,0.3311
5.333333016703061e-05,0.3312
5.333333016703061e-05,0.3313
5.333333016703061e-05,0.3314
5.333333016703061e-05,0.3315
5.333333016703061e-05,0.3316
5.333333016703061e-05,0.3317
5.333333016703061e-05,0.3318
5.333333016703061e-05,0.3319
5.333333016703061e-05,0.332
5.333333016703061e-05,0.3321
5.333333016703061e-05,0.3322
5.333333016703061e-05,0.3323
5.333333016703061e-05,0.3324
5.333333016703061e-05,0.3325
5.333333016703061e-05,0.3326
5.333333016703061e-05,0.3327
5.333333016703061e-05,0.3328
5.333333016703061e-05,0.3329
5.333333016703061e-05,0.333
5.333333016703061e-05,0.3331
5.333333016703061e-05,0.3332
5.333333016703061e-05,0.3333
5.333333016703061e-05,0.3334
5.333333016703061e-05,0.3335
5.333333016703061e-05,0.3336
5.333333016703061e-05,0.3337
5.333333016703061e-05,0.3338
5.333333016703061e-05,0.3339
5.333333016703061e-05,0.334
5.333333016703061e-05,0.3341
5.333333016703061e-05,0.3342
5.333333016703061e-05,0.3343
5.333333016703061e-05,0.3344
5.333333016703061e-05,0.3345
5.333333016703061e-05,0.3346
5.333333016703061e-05,0.3347
5.333333016703061e-05,0.3348
5.333333016703061e-05,0.3349
5.333333016703061e-05,0.335
5.333333016703061e-05,0.3351
5.333333016703061e-05,0.3352
5.333333016703061e-05,0.3353
5.333333016703061e-05,0.3354
5.333333016703061e-05,0.3355
5.333333016703061e-05,0.3356
5.333333016703061e-05,0.3357
5.333333016703061e-05,0.3358
5.333333016703061e-05,0.3359
5.333333016703061e-05,0.336
5.333333016703061e-05,0.3361
5.333333016703061e-05,0.3362
5.333333016703061e-05,0.3363
5.333333016703061e-05,0.3364
5.333333016703061e-05,0.3365
5.333333016703061e-05,0.3366
5.333333016703061e-05,0.3367
5.333333016703061e-05,0.3368
5.333333016703061e-05,0.3369
5.333333016703061e-05,0.337
5.333333016703061e-05,0.3371
5.333333016703061e-05,0.3372
5.333333016703061e-05,0.3373
5.333333016703061e-05,0.3374
5.333333016703061e-05,0.3375
5.333333016703061e-05,0.3376
5.333333016703061e-05,0.3377
5.333333016703061e-05,0.3378
5.333333016703061e-05,0.3379
5.333333016703061e-05,0.338
5.333333016703061e-05,0.3381
5.333333016703061e-05,0.3382
5.333333016703061e-05,0.3383
5.333333016703061e-05,0.3384
5.333333016703061e-05,0.3385
5.333333016703061e-05,0.3386
5.333333016703061e-05,0.3387
5.333333016703061e-05,0.3388
5.333333016703061e-05,0.3389
5.333333016703061e-05,0.339
5.333333016703061e-05,0.3391
5.333333016703061e-05,0.3392
5.333333016703061e-05,0.3393
5.333333016703061e-05,0.3394
5.333333016703061e-05,0.3395
5.333333016703061e-05,0.3396
5.333333016703061e-05,0.3397
5.333333016703061e-05,0.3398
5.333333016703061e-05,0.3399
5.333333016703061e-05,0.34
5.333333016703061e-05,0.3401
5.333333016703061e-05,0.3402
5.333333016703061e-05,0.3403
5.333333016703061e-05,0.3404
5.333333016703061e-05,0.3405
5.333333016703061e-05,0.3406
5.333333016703061e-05,0.3407
5.333333016703061e-05,0.3408
5.333333016703061e-05,0.3409
5.333333016703061e-05,0.341
5.333333016703061e-05,0.3411
5.333333016703061e-05,0.3412
5.333333016703061e-05,0.3413
5.333333016703061e-05,0.3414
5.333333016703061e-05,0.3415
5.333333016703061e-05,0.3416
5.333333016703061e-05,0.3417
5.333333016703061e-05,0.3418
5.333333016703061e-05,0.3419
5.333333016703061e-05,0.342
5.333333016703061e-05,0.3421
5.333333016703061e-05,0.3422
5.333333016703061e-05,0.3423
5.333333016703061e-05,0.3424
5.333333016703061e-05,0.3425
5.333333016703061e-05,0.3426
5.333333016703061e-05,0.3427
5.333333016703061e-05,0.3428
5.333333016703061e-05,0.3429
5.333333016703061e-05,0.343
5.333333016703061e-05,0.3431
5.333333016703061e-05,0.3432
5.333333016703061e-05,0.3433
5.333333016703061e-05,0.3434
5.333333016703061e-05,0.3435
5.333333016703061e-05,0.3436
5.333333016703061e-05,0.3437
5.333333016703061e-05,0.3438
5.333333016703061e-05,0.3439
5.333333016703061e-05,0.344
5.333333016703061e-05,0.3441
5.333333016703061e-05,0.3442
5.333333016703061e-05,0.3443
5.333333016703061e-05,0.3444
5.333333016703061e-05,0.3445
5.333333016703061e-05,0.3446
5.333333016703061e-05,0.3447
5.333333016703061e-05,0.3448
5.333333016703061e-05,0.3449
5.333333016703061e-05,0.345
5.333333016703061e-05,0.3451
5.333333016703061e-05,0.3452
5.333333016703061e-05,0.3453
5.333333016703061e-05,0.3454
5.333333016703061e-05,0.3455
5.333333016703061e-05,0.3456
5.333333016703061e-05,0.3457
5.333333016703061e-05,0.3458
5.333333016703061e-05,0.3459
5.333333016703061e-05,0.346
5.333333016703061e-05,0.3461
5.333333016703061e-05,0.3462
5.333333016703061e-05,0.3463
5.333333016703061e-05,0.3464
5.333333016703061e-05,0.3465
5.333333016703061e-05,0.3466
5.333333016703061e-05,0.3467
5.333333016703061e-05,0.3468
5.333333016703061e-05,0.3469
5.333333016703061e-05,0.347
5.333333016703061e-05,0.3471
5.333333016703061e-05,0.3472
5.333333016703061e-05,0.3473
5.333333016703061e-05,0.3474
5.333333016703061e-05,0.3475
5.333333016703061e-05,0.3476
5.333333016703061e-05,0.3477
5.333333016703061e-05,0.3478
5.333333016703061e-05,0.3479
5.333333016703061e-05,0.348
5.333333016703061e-05,0.3481
5.333333016703061e-05,0.3482
5.333333016703061e-05,0.3483
5.333333016703061e-05,0.3484
5.333333016703061e-05,0.3485
5.333333016703061e-05,0.3486
5.333333016703061e-05,0.3487
5.333333016703061e-05,0.3488
5.333333016703061e-05,0.3489
5.333333016703061e-05,0.349
5.333333016703061e-05,0.3491
5.333333016703061e-05,0.3492
5.333333016703061e-05,0.3493
5.333333016703061e-05,0.3494
5.333333016703061e-05,0.3495
5.333333016703061e-05,0.3496
5.333333016703061e-05,0.3497
5.333333016703061e-05,0.3498
5.333333016703061e-05,0.3499
5.333333016703061e-05,0.35
5.333333016703061e-05,0.3501
5.333333016703061e-05,0.3502
5.333333016703061e-05,0.3503
5.333333016703061e-05,0.3504
5.333333016703061e-05,0.3505
5.333333016703061e-05,0.3506
5.333333016703061e-05,0.3507
5.333333016703061e-05,0.3508
5.333333016703061e-05,0.3509
5.333333016703061e-05,0.351
5.333333016703061e-05,0.3511
5.333333016703061e-05,0.3512
5.333333016703061e-05,0.3513
5.333333016703061e-05,0.3514
5.333333016703061e-05,0.3515
5.333333016703061e-05,0.3516
5.333333016703061e-05,0.3517
5.333333016703061e-05,0.3518
5.333333016703061e-05,0.3519
5.333333016703061e-05,0.352
5.333333016703061e-05,0.3521
5.333333016703061e-05,0.3522
5.333333016703061e-05,0.3523
5.333333016703061e-05,0.3524
5.333333016703061e-05,0.3525
5.333333016703061e-05,0.3526
5.333333016703061e-05,0.3527
5.333333016703061e-05,0.3528
5.333333016703061e-05,0.3529
5.333333016703061e-05,0.353
5.333333016703061e-05,0.3531
5.333333016703061e-05,0.3532
5.333333016703061e-05,0.3533
5.333333016703061e-05,0.3534
5.333333016703061e-05,0.3535
5.333333016703061e-05,0.3536
5.333333016703061e-05,0.3537
5.333333016703061e-05,0.3538
5.333333016703061e-05,0.3539
5.333333016703061e-05,0.354
5.333333016703061e-05,0.3541
5.333333016703061e-05,0.3542
5.333333016703061e-05,0.3543
5.333333016703061e-05,0.3544
5.333333016703061e-05,0.3545
5.333333016703061e-05,0.3546
5.333333016703061e-05,0.3547
5.333333016703061e-05,0.3548
5.333333016703061e-05,0.3549
5.333333016703061e-05,0.355
5.333333016703061e-05,0.3551
5.333333016703061e-05,0.3552
5.333333016703061e-05,0.3553
5.333333016703061e-05,0.3554
5.333333016703061e-05,0.3555
5.333333016703061e-05,0.3556
5.333333016703061e-05,0.3557
5.333333016703061e-05,0.3558
5.333333016703061e-05,0.3559
5.333333016703061e-05,0.356
5.333333016703061e-05,0.3561
5.333333016703061e-05,0.3562
5.333333016703061e-05,0.3563
5.333333016703061e-05,0.3564
5.333333016703061e-05,0.3565
5.333333016703061e-05,0.3566
5.333333016703061e-05,0.3567
5.333333016703061e-05,0.3568
5.333333016703061e-05,0.3569
5.333333016703061e-05,0.357
5.333333016703061e-05,0.3571
5.333333016703061e-05,0.3572
5.333333016703061e-05,0.3573
5.333333016703061e-05,0.3574
5.333333016703061e-05,0.3575
5.333333016703061e-05,0.3576
5.333333016703061e-05,0.3577
5.333333016703061e-05,0.3578
5.333333016703061e-05,0.3579
5.333333016703061e-05,0.358
5.333333016703061e-05,0.3581
5.333333016703061e-05,0.3582
5.333333016703061e-05,0.3583
5.333333016703061e-05,0.3584
5.333333016703061e-05,0.3585
5.333333016703061e-05,0.3586
5.333333016703061e-05,0.3587
5.333333016703061e-05,0.3588
5.333333016703061e-05,0.3589
5.333333016703061e-05,0.359
5.333333016703061e-05,0.3591
5.333333016703061e-05,0.3592
5.333333016703061e-05,0.3593
5.333333016703061e-05,0.3594
5.333333016703061e-05,0.3595
5.333333016703061e-05,0.3596
5.333333016703061e-05,0.3597
5.333333016703061e-05,0.3598
5.333333016703061e-05,0.3599
5.333333016703061e-05,0.36
5.333333016703061e-05,0.3601
5.333333016703061e-05,0.3602
5.333333016703061e-05,0.3603
5.333333016703061e-05,0.3604
5.333333016703061e-05,0.3605
